review,label
Hóng chờ thêm tính_năng báo cuộc_gọi và tin_nhắn mà chưa thấy có . Như con i_5_plus mà cũng làm được,0
"Cho ổng Photoshop hoặc Game một lúc là ổng quăng ngay ấy mà , không_chừng còn chửi thêm "" điên_rồ "" , "" dở_hơi cám lợn ""  ",0
"Được , bạn không kết_nối bluetooth khoảng 1 tuần cũng được . Tuy_nhiên đừng để quá 1 tuần nhé Mua con khác thôi , Miband chỉ là vòng theo_dõi sức_khỏe giá rẻ thôi . Hình_như cũng có tin_đồn Xiaomi ra smart_watch mà chưa thấy .",0
mình sài con 48j6600 . rất tuyệt vào mạng mạnh hơn iphone_5,1
"Minh dang dung con 5s voi air_2 ne , len xai rat ok . Cong nhan la 5s len no co hoi hoi lag 1 xi , nhung rat nho . Dc cai pin trau vat ra , 7 tieng moi het ( coi youtube , fb , du cac loai tren doi ) , hoi trc dung 8.4.1 thi 4 tieng la pin die nhung cong nhan muot hon thiet . Con cai air_2 thi van ngon muot , pin lau vat va nhu thuong",0
"Hic , mình đã mua , sử_dụng hơn 1 tuần thì xảy_ra vấn_đề lỗi khá nghiêm_trọng sau 2 ngày này , giấc_ngủ nó không theo_dõi nữa , báo là không có data , nhục hơn là nó bị khùng nhập vô thông_tin bước_đi , trong lúc mình ngủ , nó báo mình đi cả 2 km , vãi đạn , chán ghê Các bro xem lỗi ở đây nhé https : / / goo.gl/photos/DfXh6yKUgsXzQrWB6 hic , có ai bị giống mình không ?  ",-1
Mình là tín_đồ của Note_1 rồi 5 chẳng_lẽ 7 nữa sao trời . I love galaxy note .,1
Mấy thím hay cê vớ_vẩn . On ầy dùng ok luôn . Mỗi_tội ra ngoài_trời nawgs thì màn_hình tối thối  ,1
tôi dùng note_4 chả thấy quê gì hết . Sắm điện_thoại k để thể_hiện đẳng_cấp mà để nó phục_vụ công_việc và nhu_cầu của mình . Về mảng văn_phòng thì ít hãng thỏa_mãn người dùng như Note lắm . Pin dùng ổn . Máy lướt web nhanh và ổn_định . Tôi thỏa_mãn với nó . Chỉ có_điều tiền chưa đủ để thay sang dòng note mới thôi,0
"Có cách nào tăng độ_chính_xác của máy đếm bước chân của i_5 ko nhri các bác ? Xài cái gì cũng hài_lòng , pin bền , push call nhanh , mỗi cái đếm bước chân cùi bắp quá .",0
Màn_hình to mà pin yếu vậy chắc cả ngày sạc pin hoài,-1
có_vẻ như đã bão_hòa về ý_tưởng cho ngoại_hình của 1 chiếc điện_thoại,-1
"Giá đó thừa sức kiếm chiếc Andoid chất_lượng , giải_trí ngon . Chứ 5s mua làm sơ cua mà giá đó thì quá phí tiền . Đã 4in còn LCD thì nghe gọi , nt thôi , giải_trí thêm bực và đi viện chữa mắt chứ hay gì .",-1
50% vẫn còn lời . tầm tiền đó tui mua được gần 3 cái như_vậy .,0
"Thật tiếc là đa_số những ứng_dụng trên đều không sử_dụng được hoặc chưa thật_sự hiểu quả tại Việt_Nam cơ_bản thì mình cũng có cùng quan_điểm với bác chủ topic về khái_niệm sử_dụng smartwatch vào thời_điểm hiện_tại . Trung_bình 300-400 $ là 1 khoản tiền k nhỏ , kiếm 300-400 $ tại Việt_Nam cũng k phải đơn_giản nhưng việc 1 người bỏ ra 300-400 $ để thoả_mãn đam_mê của mình thì ngay cả ở Việt_Nam cũng đâu phải_cái j đó quá khủng_khiếp . Mình thấy lạ là có rất nhiều người vào comment cái kiểu "" chả để làm j "" , "" nâng bi "" , "" phí tiền "" , ... Mình k nói bạn có tiền để mua hay k , nhưng đơn_giản là bạn vào đọc , k thk bạn có_thể đi ra và tìm 1 topic khác đúng sở thk của bạn . Bạn k cần phải thở ra những câu chả liên_quan kiểu như_vậy để người khác k mua giống mình cho đỡ cảm_thấy lạc_lõng vs xu_hướng của thế_giới  ",-1
"bác này nói chuẩn quá , lí_do hần đây amsung phát_triển nhanh đâu phải tự_nhiên mà có",0
"Đúng như bác nói , mua AW thời_điểm này đúng là chưa nên vì còn nhiều bất_cập như thời_lượng pin hay độ dày ... Chắc chỉ dành cho tín_đồ apple là chính , nhưng đã trót yêu rồi thì thế_nào cũng phải múc thôi  ",0
﻿thay_vì chuyển sang android sao không tập_trung phát_triển thêm ứng_dụng cho BB_10 ? haiz tiếc quá BB_10 thực_sự rất đáng dùng .,-1
"Tại không biết gọi_là gì nên gọi đại thế_mà , thì GL552JX - > GL552VW , mình đoán G551JX - > G551VW  ",0
Mình mới mua con wiko sài vừa hết bảo_hành là lỗi phần mền đưa ra tiệm sữa nhưng họ bảo thay mai hết 3 củ giờ mới bit tiền_nào_của_nấy .,-1
"Các bạn chê xấu ư ? Các bạn đã được mắt_thấy tay sờ chưa ? Mình thấy dùng đẹp và tiện_lợi , dùng bình_thường có_thể được 3 ngày . Còn so với đồng_hồ cổ_điển thì hơi khập_khiễng vì mỗi cái có nét riêng .",1
Do cơ_chế giải_phóng Ram của Linux kernel đó bạn . Nhưng bạn dùng lại 1 ứng_dụng thì rất nhanh .,0
Thua cây S7 thường của mình .,-1
"Cái con điện_thoại tàu này có gì hay ? Không muốn nói là lởm vãi đ * i , thêm đc thánh Tùng_Núi chuyên đạo nhạc .  ",-1
Con dơi hơi nhỏ . Lớn tí nữa và cách_điệu chút thì quá ngon,0
Android load ứng_dụng như chớp nhưng không_bao_giờ ổn_định hiệu_năng xử_lý nhất_là các game nặng,0
"trời , đẳng_cấp",1
mình cũng đang xài 1s hehe  ,0
Cái logo giống protect nhỉ,0
"Giống thằng zing rồi , tối_ngày đưa sản_phẩm có_giá bán ở Ấn_Độ . Mấy ông qua bển mà bán điện_thoại",0
"ip7 đây sao , xấu dữ vậy trời",-1
"Có loại này nữa hả bác , hồi trước em mua con loa_cong J6001 , giá chừng 8,9 triệu gì đó , nhưng cảm_thấy dư xịn rồi , kết_nối với đt hay tv gì cũng được ráo",0
"mình cũng mới dùng được 1 tuần thôi , nhìn_chung là dùng cũng ổn , sóng tốt . còn thời_lượng pin mình dùng ECONAVI ( auto ) thì máy được khoảng hơn 1 ngày .  ",0
"﻿G2 mỏng_manh lắm bác ơi , có nghe về vụ mành_hình của nó nến hồi hôm_qua mình có đem con HTC_one_m_7 đi giao_lưu với nó thì khi tést máy lúc mát thì bình_thường nhưng khi nóng máy là bị dực dực màng_hình ...  ",-1
Kể_ra note 5 làm được cấu_hình mạnh vậy cũng khá là hay ! Nhưng người tiêu_dùng chúng_tôi khi xài cellphone thì cần hiệu_năng và sự mượt_mà nhiều hơn ... .,1
Microsoft không cung_cấp ứng_dụng bảo_mật trên play store bạn nhé . 360 total security là của công_ty trung_quốc,0
"Cũng phải thay_đổi thôi , hai đời trước bề_ngoài k phân_biệt đc đâu là anh đâu là em",0
nói_chung là htc năm nay ổn rồi . chất_lượng tổng_thể ngon hơn hẳn các đời trước .  ,1
Rất cảm_ơn bạn . Note_7 ra_mắt rồi hy_vọng con Note 4 sẽ giảm_giá tiếp để người dùng có cơ_hội tiếp_cận nhiều hơn .,0
Camera lồi ra nhìn chuối quá,-1
"﻿nhà em ngồi xem cách có 2-3m mà xem tivi 55 inch vẫn thích , nhìn vẫn bao_quát hết hình_ảnh trên tv nhìn thế mới rõ 32 inch thì ngồi cách 1-1,5m thôi thường thì người ta lấy kích_thước tivi ( số inch ) x2 là ra khoảng cách phù_hợp",0
không đẹp lắm bản_lề không sát tạo khoảng_trống ko đẹp,-1
Pin con này đủ dùng 1 ngày ko mấy bác . Đang dùng xp màn 4 inch pin 1300 đã hẻo em này còn hẻo hơn .  ,-1
﻿Khuyên thằng em_trai mua Note_5 giờ nó nói chả ra_gì . Android chả được mượt siêu phẩm gì vẫn giật lag . Cái bút thì ít dùng . Thời_gian đầu về thì lỏng lắc nhẹ là rơi . Nó rút điện_thoại ra nghe mạnh_tay 1 cái_thế là rơi ra đường ô_tô cán qua . Đi bảo_hành SS bảo bị lỗi cái lẫy gì đó . Giờ thì nó không rút được ra . Ra bảo_hành thì bảo không còn nguyên_vẹn nên không bảo_hành . Cái chỗ cắm bút vào thì được tháng đã xước tòe loe . Khuyên các bạn đừng mua siêu phẩm của Samsung . Phần_mềm thì quá chậm cập_nhật . Phần_mềm rác thì nhiều vô_kể . Thật_sự quá thất_vọng .,-1
Kính camera bằng sapphire mà_sao dễ trầy vậy ta ? Của e nó trầy tan_nát luôn rồi  ,-1
"Công_nhận cái thiết_kế không_thể_nào xấu hơn đc nữa , hàng gần 10tr mà k thuê đc 1 nhóm thiết_kế cho ra_hồn .  ",-1
"ip6 lạc_hậu rồi , nên thay bạn ạ",-1
"em ở xa , gọi điện thì ko nghe máy hay nói thế_này thế kia , cmt trên fb thì lại bảo là lỗi này do người dùng ko bảo_hành , bác bao em phải làm như nào ?  ",-1
thật_sự mình thấy asus gia_công phần_cứng rất ọp_ẹp ! ! !,-1
"Chuột ko dây của Logitech giá cao quá , thật_ra nếu nói bền thì cũng chưa chắc , vì mình xài qua mấy_đời chuột ko dây của Logi rùi , vẫn mang đi bh như_thường  ",0
﻿nói thực là không có gì mới_mẻ cả . Nhàm_chán . Không tạo được đột_phá về ngoại_hình như samsung . cấu_hình thì lên thêm nữa cũng chỉ vậy thôi . chả để làm_gì . bắt_đầu_từ ip_6 trở đi thấy chán rồi . không muốn lên_đời máy tí nào cả .,-1
"Tôi chưa sử_dụng dòng này của Samsung nhưng thực_tế thì Samsung , LG chưa bao_giờ được đánh_giá cao về chất_lượng âm_thanh dù hình_thức đẹp . Có_lẽ bạn nên để_ý đến các sản_phẩm của Harman_Kardon , Bose hay Microlab nếu bạn hay nghe vì các dòng loa cũ của Samsung , LG tôi đã từng nghe dù đã qua thời_gian chạy rà nhưng âm_thanh không chói gắt ở dải cao thì bass đánh cũng không chắc hoặc bị ù nền , nghe rất mệt tai . Chúc bạn sớm có một lựa_chọn tốt .",0
mình cũng thế ram 10G thì mua ...,0
"Icon nhìn không tinh_tế , hơi thô . Quan_trọng nhất cái màn_hình chính lúc_nào cũng đập vào mắt mà màu_sắc icon nhợt_nhạt như máy china .",-1
"mình ko bik con loa bạn đang dùng nên ko đánh_giá được . mình vừa nhận được con loa xiaomi thế_hệ sau , cảm_giác rất thích từ khâu đóng_hộp đến âm_thanh . Hơn hẳn con đời cũ rất xa . Hình_như là ko bạn ơi . Mặc_dù khi kết_nối với idevice sẽ có biểu_tượng pin trên thanh trạng_thái của idevice nhưng mình thấy báo ảo quá .  ",1
Quan_trọng xem cái tizen nó như nào . Nếu cấu_hình này mà vẫn mượt thì ngon,0
Màu_sắc khá trân thực chi_tiết tốt duy có màu đỏ bị đẩy khá cao hoặc do màn_hình s_7 của mình bị rực đỏ . Mà truyền_thông của sp này kém quá còn chưa biết máy đã bán ra chưa chỉ thấy s_7 với 6s thôi . Ai bán 13.5 triệu m_10 đi . Buồn cho htc tốt mà rất tiếc  ,1
"﻿Lời khuyên chân_thành , đừng bao_giờ vác em nó về , máy này fải unlock và cài rom của con eluga_V , máy hay báo lỗi vặt và khởi_động lại hơi bị thường_xuyên , pin cực yếu chỉ có 1100mah , máy rất nóng khi xài 3g và thêm cái nữa_là ko có thẻ nhớ ngoài . Khả_năng tương_thích fần mềm kém , thỉnh_thoảng khi cài 1 số fần mềm sẽ gặp tình_trạng ko tuong thich và máy sẽ bị treo , vd như Angry_Birds chẳng_hạn . Nếu bạn ko tin thì khi test máy cứ thử cài Angry_Bird thì sẽ thấy ngay .  ",-1
Mình nâng_cấp cho 5 thường chạy rất mượt ổn_định,1
"Gắn_bó với 3 đời LG : LG_G xách tay ( mua hơn 10 tr ) : điểm chết màn_hình , Gpro xách tay ( hơn 8tr ) : mốc mà hình , LG_G2 chính hãng ( 11tr ) loạn cảm_ứng . Nghe_nói dạo này G4 còn bị bệnh chết main , thật ko thể hiểu nổi chất_lượng hoàn_thiện của LG nữa",-1
Nếu làm_vậy nó thành 1 con Smart_Phone màn_hình nhỏ đeo trên tay rồi  ,0
Tuyệt đẹp và chất_lượng .,1
"Tớ dùng bon 9900 , chạy ngon đúng chất dâu . Mới dùng được mấy năm . Cảm_giác mượt , dễ_chịu , thật như đang dùng một chiếc ... đi động !",1
"﻿Bác sạc tới 2h ah mới đầy ah , mình sạc 30 phút đầy , sạc bằng củ_sạc 5v-2A , mình thấy a6 bên tcs rất tốt , hôm_bữa đặt hàng mà thấy mấy bác bình_luận tiêu_cực về tcs thấy cũng lo , nay nhận con a6 thấy rất ok , mình thấy pin con này nếu để xem giờ và thông_báo trên đt thì trâu lắm , chiều 16h sạc đầy tới giờ hơn 5 tiếng rồi mới tụt 4%pin , nãy có test đi tắm luôn thấy ko vô nước , còn đi bơi thì chưa thử  ",1
"chờ laptop Xiaomi ra rồi xúc . ngon , bổ , rẻ",1
﻿thế_thì ip_6 mà chiến tiếp ... không có gì đặt_biệt ...,-1
"Tích_góp tâu GTX_970 trước tết giá gần 9 củ , nay nhìn con này mà ức_chế dễ_sợ",0
với cấu_hình quá khủng + màn_hình 18.4 inh ... thật không còn gì bằng với gamer ... . nhà_thiết_kế thật_là quá hiểu các gamer ... thanhk,1
Note_7 sắp ra rồi gom tiền mua ... ... ... ... ... ... . . Note_4 thôi : ),0
﻿Có bị điên mới mua cái đồng_hồ điện_tử đến 23 triệu . Sao không phải là hàng của thụy_sỹ,-1
samsung thật tuyệt_vời mình là fan samsung yêu samsung nhất . samsung_not_7 thật ko thể chê dc ko có đối_thủ,1
"BLT 10m xuyên tường là chuyện bình_thường bác nhé , em nói như_vậy là mong chiếc smw ngày_càng hoàn_thiện , chứ cứ nghĩ vậy_là đc rồi thì chỉ cần đt đen_trắng cũng oke bác ạ  ",0
Loa em này nghe dở thôi rồi !,-1
"Bạn mua thì chắc_chắn được , còn nghe thì đảm_bảo không quá 1 tuần bạn sẽ chán ngay ! .",0
﻿Bphone_2 cũng chết_yểu như bphone_1 thôi .,-1
"﻿bạn này nói là quên tiền_mặt vs thẻ thì_có apple_pay trên AW để dùng , nói thật_là có cái này i_Phone nó cũng có , mà nhiều khi quên đeo đồng_hồ hơn là quên mang ví hay_là điện_thoại , nhất_là đối vs 1 cái đồng_hồ phải sạc mỗi ngày như cái này , nói_chung mình thấy cũng ko thiết_thực lắm , nếu dư giả thì có_thể mua để trải_nghiệm , chứ còn bảo để dùng như 1 phần mở_rộng thì cũng đúng cũng ko , ko vì nó chưa tương_xứng vs cái giá của nó , vì bỏ ra số tiền bằng hoặc hơn 1 cái i_Phone chỉ để mở_rộng 1 số tính_năng là chưa thuyết_phục . Cá_nhân mình cũng dùng dc 2 tuần nhưng thật_sự đôi_lúc mình thấy lấy đt ra nó vẫn tiện_lợi hơn rất nhiều , ko bay nhiều như chủ thớt để xài cái boarding pass trên AW , cũng tạm_thời chưa xài dc Apple_Pay vì Canada chưa hỗ_trợ , Uber khi nào nhậu say lắm quên hết đường về mới gọi chứ cũng ko thường_xuyên , tập_thể_dục thì ít mà cũng chả theo_dõi mấy cái thông_tin đấy nhiều . Mình tự nhận là heavy_user nên thấy pin cũng hơi chán . Cái thường_xuyên nhất mình dùng chắc là Starbucks_Card  ",-1
"ngoài mi_fit có ứng_dụng nào kết_nối với em này nữa không nhỉ , như nike_+ hay runnastic chẳng_hạn",0
"Toàn ứng_dụng dạng dịch_vụ , lifestyle , ... mấy cái này ở VN thì chịu thôi . Tới giờ em vẫn thấy Pebble 99 đồng là thằng smartwatch đúng nghĩa duy_nhất , không nhằm mục_đích thay_thế đt . Đt bây_giờ cái nào cũng to như cái dép nên cái gì đơn_giản dùng smartwatch vẫn tiện hơn . Em dùng Pebble để đọc mail , tin nhắn , báo_thức , thời_tiết , đo GPS chạy bộ và đọc thông_báo từ đt .  ",1
e mới sắm đc một em dư này xong thấy rất là ok luôn ý : * đeo đi tập quá là ok ) mà giá lại rẻ nữa hí hí http : / / pintot.vn/sac-vong-deo-tay-xiaomi-thong-minh-47 share linh cho các a muốn mua em này  ,0
"Con nay dung wa dinh thiet_ke rat mong va dep , nhin cuc pin 1100mah ma lau het khung dung nghe goi phai 3 ngay 3G thi mot ngay , minh cung dang dung mot con , da up Len android ban dl 1 dung wa chat , hang doc mua chu , may nay sim cua nha mang nao o vietnam cung dung duoc nha cac ban nao mua thi cu yen_tam , may dung sim cat nhu iphone_4 ,  ",1
"buồn_cười . xanh có nhiều loại xanh . xanh biển , xanh trời , xanh lá , xanh nam . thế cứ xanh là giống à . hay giống cái mầu vàng hồng của ip giống mầu hồng phấn của sam note_3 đúng ko . còn ko nói ai cũng biết . sam ăn sao_chép trắng_trợn thế_nào",0
"Nói thực hơn con i_5_+ mỗi cái đo nhịp tim , còn thua vụ hiển_thị số gọi đến , đọc tin_nhắn ... i5_+ giá có hơn 400k tại VN",0
Khuyên bác nào mua để tập thể_thao thì nên lựa những thằng chuyên_môn như misfit .  ,0
Tuyệt_vời HTC ơi . Tôi sẽ rước em về dinh,1
theo mình con này rất tốt camera với đt như_thế là đc rồi  ,1
Cho em xin cái giá . Nhìn đẹp quá chịu không nổi,1
"﻿Sc-04D unlock phẩn_mềm ok , dùng ổn_định , update thoải mái không bị lock lại , giá bạn liên_hệ trực_tiếp với các cửa_hàng nhé. F-12C ở VN mình chỉ dùng sim ghép để unlock thui bạn xem thêm Thông_tin sim ghép cho điện_thoại nhật nhé  ",1
"Mình kết em này , nếu có phải tậu một em về cho kéo cày thay trâu",1
"Chi tai cai gia cao thoi . Xuong 5 trai mot con , minh mua sai lien .",0
Chiêu quảng_cáo thôi mà,-1
"Bạn nói chuẩn , ngay cả máy mới c_5 hay m_5 của sony còn ko bằng",1
Sao em S7E chụp ảnh như sương sớm_mai HN vậy ? Siêu phẩm chụp chọt thế_nào mà thua cả em Mobitsar hả trời ... Đúng là Sam chỉ_được_cái quảng_cáo lừa phĩnh là giỏi  ,-1
"﻿2 zen đời trước , cam hơi tệ . e con nhớ con zen_5 đời_đầu chụp ảnh trông cứ như hoạt_hình luôn ý .  ",-1
Rơi thì hơi mệt chút,-1
Chẳng có Zen nào ở đây cả . Dày tổ_chảng à !  ,-1
"Mi ̀ nh sư ̉ du ̣ ng samsung đa ̃ nhiê ̀ u đơ ̀ i kê ̉ tư ̀ S3 , note đê ́ n nay đa ̃ chuyê ̉ n sang du ̀ ng iphone . Nguyên_do không pha ̉ i la ̀ cha ̣ y theo thương hiê ̣ u ma ̀ thâ ̣ t sư ̣ iphone la ̀ m qua ́ tro ̀ n tra ́ ch nhiê ̣ m cu ̉ a 1 chiê ́ c điê ̣ n thoa ̣ i.Hâ ̀ u như tư ̀ lu ́ c du ̀ ng iphone thơ ̀ i gian câ ̀ m ma ́ y cu ̉ a mi ̀ nh gia ̉ m hă ̉ n , chu ̉ yê ́ u chi ̉ nghe go ̣ i , nhă ́ n tin . Co ̀ n samsung la ̀ m mi ̀ nh mâ ́ t qua ́ nhiê ̀ u thơ ̀ i gian va ̀ o no ́ , ra ̉ nh la ̀ câ ̀ m va ̀ o ma ́ y vo ̣ c đu ̉ kiê ̉ u.Vâ ̣ y nên giơ ̀ mi ̀ nh tư ̀ hă ̉ n samsung mă ̣ c du ̀ em note mơ ́ i na ̀ y qua ́ tuyê ̣ t vơ ̀ i .",0
"màn_hình thế cầm cho sướng tay chứ cũng chả trải_nghiệm được gì , thích mỗi ip_5 vs 5s",0
"﻿Tôi dùng Toshiba_Portge_R705 từ 2010 mà cấu_hình vẫn cao hơn con Toshiba ở trên , có_lẽ Toshiba vào VN kém hơn so với vào EU , US ?",-1
"con này gắn 6gb để khè chứ chạy đa_nhiệm thua xa 4gb , ceo giải_thích là do xài hết ram pin chịu không nổi , chỉ gắn 6gb chạy_đua thông_số vậy thôi .",-1
Khoảng_cách phù_hợp nhất để xem tivi là gấp 3 lần đường_chéo của tivi . VD : bạn ngồi xem cách tivi 4m thì nên chọn tivi có đường_chéo là 1.33m tương_đương với khoảng 55inch .,0
"Đăng cấp tới đâu cũng sài Android nhìn như cục gạch , sao Vertu không làm OS riêng cho mình ? Nhìn cứ như hàng tầm_thường .",-1
"Đang xài em này , khá hài_lòng . Hàng của công_ty người VIệt thì chỉ có thích em này , Bphone chưa xài nhưng không có cảm_tình lắm !",1
"cũng chưa thấy có báo số cuộc_gọi hay hiện nội_dung sms , fb nhỉ .  ",0
quá ngon < 3  ,1
"pin yếu thì em biết nhưng của em lại còn lỗi pin nữa cơ , thế nên em mới chán ạ , ko biết ở hn có chỗ nào thay được pin nó ko ạ  ",-1
"Cái gì cũng đc , ngoại_trừ PIN",-1
Oppo họ giỏi thật ! ! ! xài cái oppo_r_7_plus rất ưng_ý ! !,1
"ôi cái giá , quá nhiều lựa_chọn cho tầm tiền này",-1
Một thất_bại nữa của APPLE,-1
"Mấy cái Android box rẻ_tiền ấy thì làm được gì bạn ? Bạn chủ nếu dùng đơn_giản không cần 4k hay âm_thanh TrueHD , DTS_HD , ... Thì cứ mua Smart_TV cho đơn_giản gọn_nhẹ , đỡ phải lỉnh_kỉnh remote bấm chuyển_đổi . Tivi SS ok rùi : )",0
Anh này với Meizu có thiết_kế các dòng máy nhìn hao_hao Iphone . Đúng là chỉ có anh China .,0
"Thì đấy , ý_muốn nói là có 80 $ cả 1 cái lap mà đòi viền mỏng cũng khó , ít_ra phải đợi một_hai năm nữa .  ",0
﻿màn_hình không lên full_hd được thì thua rồi .,-1
"Hình_như bác nhầm thì_phải , js9000 mới đúng . Bác trang_bị dữ_dằn thiệt đó , 2 em này cũng hơn 100 củ rồi , chắc_chắn nghe nhạc xem phim đồ đã mắt đã tai : 3",0
"Gắn làm camera hành_trình thì tuyệt_vời , cũng_như để xem tình_hình chướng_ngại_vật khi rẽ hướng chuyển làn xe , sẽ không còn điểm_mù trên gương chiếu hậu của xe nữa . Đồ công_nghệ này ứng_dụng nhiều việc đây . Hay , gom lúa để sắm một em về vọc thôi .",1
"Mong các bác cải_thiện giùm cái trình Edge thì tui cảm_ơn lắm lắm . Tui oải nó lắm rồi , trình_duyệt gì mà cứ hay đơ , rồi "" Oop , something went wrong "" thì làm_ăn được_cái gì . Tui dùng cả máy bàn , Windows_Phone , Surface_Book , và Edge của cái nào cũng_như nhau . Đúng là bờ vực ( thẳm ) .",-1
"Iphone không cho bạn làm 2 việc 1 lúc trên màn_hình như Note . LG ... và giờ ko cho bạn làm 2 việc trên cổng sạc của họ . Thế nhé , đơn_giản là vs Iphone đừng nghĩ làm 2 việc một lúc và nó chỉ là chiếc máy điện_thoại hơi thông_minh thôi",0
Bình_thường vẫn là . Bật sang màn_hình vuốt bấm mật_khẩu . Có khác_gì đâu . Thay_vì phải bấm_giờ bạn chả phải làm_gì cả mà độ bảo_mật lại cao hơn .,0
"6tr có quá nhiều lựa_chọn , ai đi mua con oppo này thì chắc ko tìm_hiểu gì về công_nghệ rùi . hàng tq mà giá mỹ . thua !",-1
"tuy có sự sáng_tạo , nhưng cần phải có phong_cách riêng , đừng chạy theo iphone , samsung rất cố_gắng , biết nắm_bắt nhu_cầu khách_hàng ( s6 s6_edge người châu_á rất chuộng , nhưng ko thấy phát_triển nữa ) s7 là sự hoàn_thiện của S6 , nhưng sfan thì luôn gato , vì các bạn ấy thấy iphone quá đắt và các bạn ấy chuẩn_bị lên_tiếng .",0
"em cũng có 1 cháu 102P . Dạo này nó đang bị lỗi nháy màn_hình . Ban_đầu là mờ , sau đó là bị tối mất nửa màn_hình . Sắp tới có_khi nó ăn hết cả màn_hình . Cảm_ứng thì vẫn nhạy . Mọi thứ vẫn bình_thường trừ màn_hình . Nó cứ nháy_nháy màn liên_tục . Bác nào có biết chỗ nào sửa phần_cứng con này thì giúp em với . Cũng sắp đến lúc cho em nó lên_đường vì dùng rất hay bị lỗi vặt ( Lần này của em là lỗi ko vặt nữa ) Bực lắm .  ",-1
Từ lúc ra_mắt đến giờ chắc phải bán đc hơn chục cái Zen_3 rồi chứ ko phải ít nhỉ .,0
đẹp quá điiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,1
Bạn xài đi rồi biết chất_lượng nó tốt thế_nào . Tôi đang xài Redmi_Note 3 và thấy thật tuyệt_vời .,1
thấy thiết_kế của sony nó vẫn đẹp hơn  ,1
mình thêm cái mật_khẩu với tên đề là mms xong mà . apn thêm là e - connect xong luôn  ,0
Nói_chung không thấy đẹp hơn và thấy bất_tiện hơn ở chỗ ai nhỡ mua loa xịn rồi giờ không đổi điện_thoại để lỉnh_kỉnh giắc chuyển_đổi .,-1
﻿kiểu này không đấu lại galaxy_s_7 rồi,-1
Các bạn nghĩ sao khi apple chuyển nhà_máy sản_xuất iphone sang Việt_Nam !,0
"đây là chế_độ tiết_kiệm pin , khi mà đi du_lịch chụp hình nhiều , nghe nhạc nhiều , chơi game nhiều , đến chiều thì lại chỉ cần nghe gọi , hạ độ_phân_giải xuống bằng iphone_6s_plus để xử_lý nhẹ_nhàng tiết_kiệm pin là rất hợp_lý .",1
Càng mỏng thì pin càng yếu,-1
Note_7 Chụp đẹp quá,1
công_nhận nhanh that ... . . mà đẹp ... . mạnh ... nhưng k chơi ... ... .,1
AW có nhiều chế_độ rung khác_nhau phải không bác ? Xin bác post chút trải_nghiệm của bác về chế_độ notification . Cám_ơn trước .  ,0
﻿Cảm_nhận em này vẫn chưa bằng_được lumia_950xl  ,-1
"﻿Bên mình bán có 350k , bh 12 tháng 1 đổi 1 . Còn cục sạc ghẻ của Asus tới tận 600k , chưa kể xấu hơn , 10.000mah-3.7v = = > > khoảng 7.000mah-5v , đã_vậy còn pin_cell nữa chứ ko phải Polymer . Thật ko thể tin nổi , vừa xấu , vừa mắc , vừa thua xa chất_lượng mấy con thương_hiệu lớn như Romoss hay Xiaomi chỉ hơn 300k .  ",-1
"Sạc không dây làm cái gì , có lợi_ích ko . Chừng nào sạc pin mà đi lòng_vòng trong nhà là được . Còn pin 3500 thì được ah .",-1
Máy xấu và chạy Windows_Phone thì dẹp .,-1
"2 Sim chỉ dành cho SV , mất đi sự đẳng_cấp !",-1
﻿giá taplet_samsung không_bao_giờ khiến người dùng hài_lòng !,-1
"Đang dùng máy_cái dt củ làm camera quan_sát ở nhà , mà góc_quay khá hẹp , có e này cứu_cánh thì ngon .  ",1
"5s , 5c sim ghép ở vn ok bạn nhé . Giá khoảng 700k . xài như quốc_tế , softbank thì chả có lỗi gì cả .  ",1
"Nhìn như quạ với công ý nhỉ . Quạ thì vừa to , vừa xấu . Công thì lả_lướt đường_cong chữ S luôn : )",0
"﻿lúc đầu thích bon sơn_tùng , noo_phước_thịnh lắm nhưng về sau nó quảng_cáo cho oppo nhiều quá đâm ghét , đt oppo đéo rẻ tí nào luôn so cả về chất_lượng và cấu_hình , nghe tiếng chuông ở đâu chỉ muốn đập cmn máy ra  ",-1
"công_nghệ OLED đúng là có nhiều ưu_điểm VD như màu đen và độ trong_suốt của hình_ảnh là rõ nét nhất . nhưng nhược_điểm mà đặc_biệt là dòng LG là màn_hình bị bóng gương khi xem không chính_diện vào ban_ngày . bây_giờ nét , trong , mỏng , đã làm được rồi . chỉ còn 1 vấn_đề mà bất_cứ người tiêu_dùng nào cũng quan_tâm đó là độ bền của sản_phẩm mà hiện_nay còn rất kém ngang với đi thuê",0
